person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,birth_year,age_at_draft
714,Michael,Finley,Michael Finley,"Finley, Michael",M. Finley,michael-finley,1973-03-06 00:00:00,Wisconsin,USA,Wisconsin/USA,6-7,225.0,16.0,40,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,michael_finley,1995.0,2009.0,N,Y,Y,1995.0,1,21,N,1973,22.0
965,Derek,Fisher,Derek Fisher,"Fisher, Derek",D. Fisher,derek-fisher,1974-08-09 00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-1,210.0,18.0,6,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,derek_fisher,1996.0,2013.0,N,Y,Y,1996.0,1,24,N,1974,22.0
2033,Marcus,Fizer,Marcus Fizer,"Fizer, Marcus",M. Fizer,marcus-fizer,1978-08-10 00:00:00,Iowa State,USA,Iowa State/USA,,,6.0,,,Inactive,N,0,,,,,marcus_fizer,2000.0,2007.0,Y,Y,Y,2000.0,1,4,N,1978,22.0
76722,Al,Fleming,Al Fleming,"Fleming, Al",A. Fleming,al-fleming,1954-04-05 00:00:00,Arizona,USA,Arizona/USA,6-7,215.0,1.0,30,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_al_fleming,1977.0,1977.0,N,Y,Y,1976.0,2,30,N,1954,22.0
76723,Ed,Fleming,Ed Fleming,"Fleming, Ed",E. Fleming,ed-fleming,1933-07-25 00:00:00,Niagara,USA,Niagara/USA,6-3,189.0,5.0,50,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_ed_fleming,1955.0,1959.0,N,Y,Y,1955.0,3,16,N,1933,22.0
2784,Luis,Flores,Luis Flores,"Flores, Luis",L. Flores,luis-flores,1981-04-11 00:00:00,Manhattan,USA,Manhattan/USA,6-2,195.0,2.0,12,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,luis_flores,2004.0,2004.0,N,Y,Y,2004.0,2,55,N,1981,23.0
76725,Bruce,Flowers,Bruce Flowers,"Flowers, Bruce",B. Flowers,bruce-flowers,1957-06-13 00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,225.0,1.0,23,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_bruce_flowers,1982.0,1982.0,N,Y,Y,1979.0,2,26,N,1957,22.0
76726,Sleepy,Floyd,Sleepy Floyd,"Floyd, Sleepy",S. Floyd,sleepy-floyd,1960-03-06 00:00:00,Georgetown,USA,Georgetown/USA,6-3,170.0,13.0,12,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_sleepy_floyd,1982.0,1994.0,N,Y,Y,1982.0,1,13,N,1960,22.0
201938,Jonny,Flynn,Jonny Flynn,"Flynn, Jonny",J. Flynn,jonny-flynn,1989-02-06 00:00:00,Syracuse,USA,Syracuse/USA,6-0,185.0,4.0,3,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jonny_flynn,2009.0,2011.0,Y,Y,Y,2009.0,1,6,N,1989,20.0
76728,Larry,Fogle,Larry Fogle,"Fogle, Larry",L. Fogle,larry-fogle,1953-03-19 00:00:00,Canisius,USA,Canisius/USA,6-5,205.0,1.0,44,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_larry_fogle,1975.0,1975.0,N,Y,Y,1975.0,2,34,N,1953,22.0
76729,Jack,Foley,Jack Foley,"Foley, Jack",J. Foley,jack-foley,1939-04-19 00:00:00,Holy Cross,USA,Holy Cross/USA,6-3,170.0,1.0,7,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_jack_foley,1962.0,1962.0,N,Y,Y,1962.0,2,16,N,1939,23.0
2228,Alton,Ford,Alton Ford,"Ford, Alton",A. Ford,alton-ford,1981-05-29 00:00:00,Houston,USA,Houston/USA,6-9,280.0,4.0,,Forward,Inactive,N,0,,,,,alton_ford,2001.0,2003.0,Y,Y,Y,2001.0,2,50,N,1981,20.0
76733,Chris,Ford,Chris Ford,"Ford, Chris",C. Ford,chris-ford,1949-01-11 00:00:00,Villanova,USA,Villanova/USA,6-5,190.0,10.0,42,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_chris_ford,1972.0,1981.0,N,Y,Y,1972.0,2,17,N,1949,23.0
76734,Don,Ford,Don Ford,"Ford, Don",D. Ford,don-ford,1952-12-31 00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-9,215.0,7.0,35,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_don_ford,1975.0,1981.0,N,Y,Y,1975.0,6,92,N,1952,23.0
76735,Jake,Ford,Jake Ford,"Ford, Jake",J. Ford,jake-ford,1946-04-29 00:00:00,Maryland-Eastern Shore,USA,Maryland-Eastern Shore/USA,6-3,180.0,2.0,33,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jake_ford,1970.0,1971.0,N,Y,Y,1970.0,2,20,N,1946,24.0
76736,Phil,Ford,Phil Ford,"Ford, Phil",P. Ford,phil-ford,1956-02-09 00:00:00,North Carolina,USA,North Carolina/USA,6-2,175.0,7.0,1,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_phil_ford,1978.0,1984.0,N,Y,Y,1978.0,1,2,N,1956,22.0
726,Sherell,Ford,Sherell Ford,"Ford, Sherell",S. Ford,sherell-ford,1972-08-26 00:00:00,Illinois-Chicago,USA,Illinois-Chicago/USA,6-7,210.0,1.0,1,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,sherell_ford,1995.0,1995.0,N,Y,Y,1995.0,1,26,N,1972,23.0
2551,T.J.,Ford,T.J. Ford,"Ford, T.J.",T. Ford,tj-ford,1983-03-24 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-0,165.0,8.0,,Guard,Inactive,N,0,,,,,t.j._ford,2003.0,2011.0,N,Y,Y,2003.0,1,8,N,1983,20.0
76739,Bayard,Forrest,Bayard Forrest,"Forrest, Bayard",B. Forrest,bayard-forrest,1954-07-08 00:00:00,Grand Canyon,USA,Grand Canyon/USA,6-10,235.0,2.0,35,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_bayard_forrest,1977.0,1978.0,N,Y,Y,1976.0,2,19,N,1954,22.0
2218,Joseph,Forte,Joseph Forte,"Forte, Joseph",J. Forte,joseph-forte,1981-03-23 00:00:00,North Carolina,USA,North Carolina/USA,6-4,194.0,3.0,40,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,joseph_forte,2001.0,2002.0,N,Y,Y,2001.0,1,21,N,1981,20.0
1504,Danny,Fortson,Danny Fortson,"Fortson, Danny",D. Fortson,danny-fortson,1976-03-27 00:00:00,Cincinnati,USA,Cincinnati/USA,6-8,260.0,10.0,21,Center-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,danny_fortson,1997.0,2006.0,N,Y,Y,1997.0,1,10,N,1976,21.0
323,Greg,Foster,Greg Foster,"Foster, Greg",G. Foster,greg-foster,1968-10-03 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-11,250.0,13.0,43,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,greg_foster,1990.0,2002.0,N,Y,Y,1990.0,2,35,N,1968,22.0
1902,Jeff,Foster,Jeff Foster,"Foster, Jeff",J. Foster,jeff-foster,1977-01-16 00:00:00,Southwest Texas State,USA,Southwest Texas State/USA,6-11,250.0,13.0,10,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jeff_foster,1999.0,2011.0,N,Y,Y,1999.0,1,21,N,1977,22.0
76742,Rod,Foster,Rod Foster,"Foster, Rod",R. Foster,rod-foster,1960-10-10 00:00:00,UCLA,USA,UCLA/USA,6-1,160.0,3.0,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_rod_foster,1983.0,1985.0,N,Y,Y,1983.0,2,28,N,1960,23.0
76744,Larry,Foust,Larry Foust,"Foust, Larry",L. Foust,larry-foust,1928-06-24 00:00:00,La Salle,USA,La Salle/USA,6-9,215.0,12.0,14,Center,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_larry_foust,1950.0,1961.0,N,Y,Y,1950.0,1,5,N,1928,22.0
1762,Tremaine,Fowlkes,Tremaine Fowlkes,"Fowlkes, Tremaine",T. Fowlkes,tremaine-fowlkes,1976-04-11 00:00:00,Fresno State,USA,Fresno State/USA,6-8,220.0,4.0,,Forward,Inactive,N,0,,,,,tremaine_fowlkes,2001.0,2004.0,Y,Y,Y,1998.0,2,54,N,1976,22.0
76746,Harold,Fox,Harold Fox,"Fox, Harold",H. Fox,harold-fox,1949-08-29 00:00:00,Jacksonville,USA,Jacksonville/USA,6-2,175.0,1.0,7,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_harold_fox,1972.0,1972.0,N,Y,Y,1972.0,2,15,N,1949,23.0
76747,Jim,Fox,Jim Fox,"Fox, Jim",J. Fox,jim-fox,1943-04-07 00:00:00,South Carolina,USA,South Carolina/USA,6-10,230.0,10.0,40,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jim_fox,1967.0,1976.0,N,Y,Y,1965.0,8,67,N,1943,22.0
296,Rick,Fox,Rick Fox,"Fox, Rick",R. Fox,rick-fox,1969-07-24 00:00:00,North Carolina,Canada,North Carolina/Canada,6-7,235.0,14.0,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,rick_fox,1991.0,2003.0,N,Y,Y,1991.0,1,24,N,1969,22.0
200751,Randy,Foye,Randy Foye,"Foye, Randy",R. Foye,randy-foye,1983-09-24 00:00:00,Villanova,USA,Villanova/USA,6-4,218.0,12.0,2,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,randy_foye,2006.0,2016.0,N,Y,Y,2006.0,1,7,N,1983,23.0
1502,Adonal,Foyle,Adonal Foyle,"Foyle, Adonal",A. Foyle,adonal-foyle,1975-03-09 00:00:00,Colgate,St. Vincent & Grenadines,Colgate/St. Vincent & Grenadines,6-10,270.0,13.0,31,Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,adonal_foyle,1997.0,2009.0,N,Y,Y,1997.0,1,8,N,1975,22.0
1883,Steve,Francis,Steve Francis,"Francis, Steve",S. Francis,steve-francis,1977-02-21 00:00:00,Maryland,USA,Maryland/USA,6-3,210.0,10.0,3,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,steve_francis,1999.0,2007.0,N,Y,Y,1999.0,1,2,N,1977,22.0
76748,Tellis,Frank,Tellis Frank,"Frank, Tellis",T. Frank,tellis-frank,1965-04-26 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-10,225.0,5.0,32,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_tellis_frank,1987.0,1993.0,N,Y,Y,1987.0,1,14,N,1965,22.0
203479,Jamaal,Franklin,Jamaal Franklin,"Franklin, Jamaal",J. Franklin,jamaal-franklin,1991-07-21 00:00:00,San Diego State,USA,San Diego State/USA,6-5,191.0,3.0,22,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jamaal_franklin,2013.0,2014.0,Y,Y,Y,2013.0,2,41,N,1991,22.0
76750,Walt,Frazier,Walt Frazier,"Frazier, Walt",W. Frazier,walt-frazier,1945-03-29 00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-4,200.0,13.0,10,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_walt_frazier,1967.0,1979.0,N,Y,Y,1967.0,1,5,Y,1945,22.0
76751,Will,Frazier,Will Frazier,"Frazier, Will",W. Frazier,will-frazier,1942-08-24 00:00:00,Grambling,USA,Grambling/USA,6-7,210.0,1.0,,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_will_frazier,1965.0,1965.0,N,Y,Y,1965.0,2,9,N,1942,23.0
1628982,Melvin,Frazier Jr.,Melvin Frazier Jr.,"Frazier Jr., Melvin",M. Frazier Jr.,melvin-frazier-jr,1996-08-30 00:00:00,Tulane,USA,Tulane/USA,6-5,215.0,4.0,6,Guard-Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,melvin_frazier_jr,2018.0,2021.0,Y,Y,Y,2018.0,2,35,N,1996,22.0
76752,Anthony,Frederick,Anthony Frederick,"Frederick, Anthony",A. Frederick,anthony-frederick,1964-12-07 00:00:00,Pepperdine,USA,Pepperdine/USA,6-7,205.0,3.0,24,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_anthony_frederick,1988.0,1991.0,N,Y,Y,1986.0,6,133,N,1964,22.0
202690,Jimmer,Fredette,Jimmer Fredette,"Fredette, Jimmer",J. Fredette,jimmer-fredette,1989-02-25 00:00:00,Brigham Young,USA,Brigham Young/USA,6-2,195.0,7.0,32,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,jimmer_fredette,2011.0,2018.0,Y,Y,Y,2011.0,1,10,N,1989,22.0
76753,World,Free,World Free,"Free, World",W. Free,world-free,1953-12-09 00:00:00,Guilford,USA,Guilford/USA,6-3,185.0,13.0,21,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_world_b_free,1975.0,1987.0,N,Y,Y,1975.0,2,23,N,1953,22.0
202683,Enes,Freedom,Enes Freedom,"Freedom, Enes",E. Freedom,enes-freedom,1992-05-20 00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,6-10,250.0,11.0,,Center,Inactive,N,0,,,,,enes_freedom,2011.0,2021.0,N,Y,Y,2011.0,1,3,N,1992,19.0
200777,Joel,Freeland,Joel Freeland,"Freeland, Joel",J. Freeland,joel-freeland,1987-02-07 00:00:00,Malaga,United Kingdom,Malaga/United Kingdom,6-10,225.0,3.0,19,Center-Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,joel_freeland,2012.0,2014.0,Y,Y,Y,2006.0,1,30,N,1987,19.0
76754,Donnie,Freeman,Donnie Freeman,"Freeman, Donnie",D. Freeman,donnie-freeman,1944-07-18 00:00:00,Illinois,USA,Illinois/USA,6-3,185.0,1.0,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_donnie_freeman,1975.0,1975.0,N,Y,Y,1966.0,3,29,N,1944,22.0
76755,Gary,Freeman,Gary Freeman,"Freeman, Gary",G. Freeman,gary-freeman,1948-07-25 00:00:00,Oregon State,USA,Oregon State/USA,6-9,210.0,1.0,23,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_gary_freeman,1970.0,1970.0,N,Y,Y,1970.0,1,16,N,1948,22.0
76756,Rod,Freeman,Rod Freeman,"Freeman, Rod",R. Freeman,rod-freeman,1950-11-05 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-7,225.0,1.0,26,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_rod_freeman,1973.0,1973.0,N,Y,Y,1973.0,11,166,N,1950,23.0
2782,Matt,Freije,Matt Freije,"Freije, Matt",M. Freije,matt-freije,1981-10-02 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-9,249.0,3.0,,Forward,Inactive,N,0,,,,,matt_freije,2004.0,2006.0,N,Y,Y,2004.0,2,53,N,1981,23.0
76758,Larry,Friend,Larry Friend,"Friend, Larry",L. Friend,larry-friend,1935-04-14 00:00:00,California,USA,California/USA,6-4,185.0,1.0,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_larry_friend,1957.0,1957.0,N,Y,Y,1957.0,2,13,N,1935,22.0
76759,Pat,Frink,Pat Frink,"Frink, Pat",P. Frink,pat-frink,1945-02-18 00:00:00,Colorado,USA,Colorado/USA,6-4,195.0,1.0,17,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_pat_frink,1968.0,1968.0,N,Y,Y,1968.0,3,27,N,1945,23.0
76760,Jim,Fritsche,Jim Fritsche,"Fritsche, Jim",J. Fritsche,jim-fritsche,1931-12-10 00:00:00,Hamline,USA,Hamline/USA,6-8,210.0,2.0,8,Center,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_jim_fritsche,1953.0,1954.0,N,Y,Y,1953.0,1,7,N,1931,22.0
101112,Channing,Frye,Channing Frye,"Frye, Channing",C. Frye,channing-frye,1983-05-17 00:00:00,Arizona,USA,Arizona/USA,7-0,255.0,14.0,9,Forward-Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,channing_frye,2005.0,2018.0,N,Y,Y,2005.0,1,8,N,1983,22.0
76761,Bernie,Fryer,Bernie Fryer,"Fryer, Bernie",B. Fryer,bernie-fryer,1949-12-25 00:00:00,Brigham Young,USA,Brigham Young/USA,6-3,185.0,2.0,25,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_bernie_fryer,1973.0,1974.0,N,Y,Y,1972.0,7,109,N,1949,23.0
957,Todd,Fuller,Todd Fuller,"Fuller, Todd",T. Fuller,todd-fuller,1974-07-25 00:00:00,North Carolina State,USA,North Carolina State/USA,,,5.0,,Center,Inactive,N,0,,,,,todd_fuller,1996.0,2000.0,N,Y,Y,1996.0,1,11,N,1974,22.0
76765,Tony,Fuller,Tony Fuller,"Fuller, Tony",T. Fuller,tony-fuller,1958-09-04 00:00:00,Pepperdine,USA,Pepperdine/USA,6-4,180.0,1.0,,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_tony_fuller,1980.0,1980.0,N,Y,Y,1980.0,5,93,N,1958,22.0
1444,Lawrence,Funderburke,Lawrence Funderburke,"Funderburke, Lawrence",L. Funderburke,lawrence-funderburke,1970-12-15 00:00:00,Ohio State,USA,Ohio State/USA,6-9,230.0,8.0,51,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,lawrence_funderburke,1997.0,2004.0,N,Y,Y,1994.0,2,51,N,1970,24.0
76767,Terry,Furlow,Terry Furlow,"Furlow, Terry",T. Furlow,terry-furlow,1954-10-18 00:00:00,Michigan State,USA,Michigan State/USA,6-5,190.0,4.0,25,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_terry_furlow,1976.0,1979.0,N,Y,Y,1976.0,1,12,N,1954,22.0
76768,Billy,Gabor,Billy Gabor,"Gabor, Billy",B. Gabor,billy-gabor,1922-05-13 00:00:00,Syracuse,USA,Syracuse/USA,5-11,170.0,6.0,7,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_billy_gabor,1949.0,1954.0,N,Y,Y,1948.0,,,N,1922,26.0
2429,Dan,Gadzuric,Dan Gadzuric,"Gadzuric, Dan",D. Gadzuric,dan-gadzuric,1978-02-02 00:00:00,UCLA,Netherlands,UCLA/Netherlands,6-11,240.0,11.0,50,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,dan_gadzuric,2002.0,2011.0,Y,Y,Y,2002.0,2,33,N,1978,24.0
76769,Elmer R.,Gainer,Elmer R. Gainer,"Gainer, Elmer R.",E. Gainer,elmer-r-gainer,1905-04-02 00:00:00,DePaul,USA,DePaul/USA,,,2.0,,,Inactive,N,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_elmer_gainer,1947.0,1949.0,N,Y,Y,1947.0,,,N,1905,42.0
76770,Corey,Gaines,Corey Gaines,"Gaines, Corey",C. Gaines,corey-gaines,1965-06-01 00:00:00,Loyola-Marymount,USA,Loyola-Marymount/USA,6-3,195.0,5.0,5,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_corey_gaines,1988.0,1994.0,N,Y,Y,1988.0,3,65,N,1965,23.0
2558,Reece,Gaines,Reece Gaines,"Gaines, Reece",R. Gaines,reece-gaines,1981-01-07 00:00:00,Louisville,USA,Louisville/USA,6-6,205.0,3.0,,Guard,Inactive,N,0,,,,,reece_gaines,2003.0,2005.0,Y,Y,Y,2003.0,1,15,N,1981,22.0
76771,Mike,Gale,Mike Gale,"Gale, Mike",M. Gale,mike-gale,1950-07-18 00:00:00,Elizabeth City State,USA,Elizabeth City State/USA,6-4,185.0,6.0,12,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_mike_gale,1976.0,1981.0,N,Y,Y,1971.0,3,47,N,1950,21.0
76772,Chad,Gallagher,Chad Gallagher,"Gallagher, Chad",C. Gallagher,chad-gallagher,1969-05-30 00:00:00,Creighton,USA,Creighton/USA,6-10,255.0,1.0,55,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_chad_gallagher,1993.0,1993.0,N,Y,Y,1991.0,2,32,N,1969,22.0
76773,Harry,Gallatin,Harry Gallatin,"Gallatin, Harry",H. Gallatin,harry-gallatin,1927-04-26 00:00:00,Truman State,USA,Truman State/USA,6-6,210.0,10.0,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_harry_gallatin,1948.0,1957.0,N,Y,Y,1948.0,,,N,1927,21.0
76774,Dave,Gambee,Dave Gambee,"Gambee, Dave",D. Gambee,dave-gambee,1937-04-16 00:00:00,Oregon State,USA,Oregon State/USA,6-6,215.0,12.0,20,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dave_gambee,1958.0,1969.0,N,Y,Y,1958.0,1,6,N,1937,21.0
333,Kevin,Gamble,Kevin Gamble,"Gamble, Kevin",K. Gamble,kevin-gamble,1965-11-13 00:00:00,Iowa,USA,Iowa/USA,6-5,210.0,10.0,,Forward,Inactive,N,0,,,,,kevin_gamble,1987.0,1996.0,N,Y,Y,1987.0,3,63,N,1965,22.0
101128,Francisco,Garcia,Francisco Garcia,"Garcia, Francisco",F. Garcia,francisco-garcia,1981-12-31 00:00:00,Louisville,Dominican Republic,Louisville/Dominican Republic,6-7,215.0,10.0,32,Guard-Forward,Inactive,N,0,,,,,francisco_garcia,2005.0,2014.0,N,Y,Y,2005.0,1,23,N,1981,24.0
76778,Earl,Gardner,Earl Gardner,"Gardner, Earl",E. Gardner,earl-gardner,1923-09-18 00:00:00,DePauw,USA,DePauw/USA,6-3,195.0,1.0,14,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_red_gardner,1948.0,1948.0,N,Y,Y,1948.0,,,N,1923,25.0
76779,Vern,Gardner,Vern Gardner,"Gardner, Vern",V. Gardner,vern-gardner,1925-05-14 00:00:00,Utah,USA,Utah/USA,6-5,200.0,3.0,12,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_vern_gardner,1949.0,1951.0,N,Y,Y,1949.0,1,5,N,1925,24.0
76781,Gary,Garland,Gary Garland,"Garland, Gary",G. Garland,gary-garland,1957-10-12 00:00:00,DePaul,USA,DePaul/USA,6-4,180.0,1.0,24,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_gary_garland,1979.0,1979.0,N,Y,Y,1979.0,2,30,N,1957,22.0
76783,Dick,Garmaker,Dick Garmaker,"Garmaker, Dick",D. Garmaker,dick-garmaker,1932-10-29 00:00:00,Minnesota,USA,Minnesota/USA,6-3,200.0,6.0,17,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_dick_garmaker,1955.0,1960.0,N,Y,Y,1955.0,,,N,1932,23.0
76785,Bill,Garnett,Bill Garnett,"Garnett, Bill",B. Garnett,bill-garnett,1960-04-22 00:00:00,Wyoming,USA,Wyoming/USA,6-9,225.0,4.0,20,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_bill_garnett,1982.0,1985.0,N,Y,Y,1982.0,1,4,N,1960,22.0
708,Kevin,Garnett,Kevin Garnett,"Garnett, Kevin",K. Garnett,kevin-garnett,1976-05-19 00:00:00,Farragut Academy HS (IL),USA,Farragut Academy HS (IL)/USA,6-11,240.0,22.0,21,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,kevin_garnett,1995.0,2015.0,N,Y,Y,1995.0,1,5,Y,1976,19.0
76786,Calvin,Garrett,Calvin Garrett,"Garrett, Calvin",C. Garrett,calvin-garrett,1956-07-11 00:00:00,Oral Roberts,USA,Oral Roberts/USA,6-7,190.0,4.0,0,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_calvin_garrett,1980.0,1983.0,N,Y,Y,1979.0,3,47,N,1956,23.0
1051,Dean,Garrett,Dean Garrett,"Garrett, Dean",D. Garrett,dean-garrett,1966-11-27 00:00:00,Indiana,USA,Indiana/USA,6-11,250.0,6.0,22,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,dean_garrett,1996.0,2001.0,N,Y,Y,1988.0,2,38,N,1966,22.0
76788,Eldo,Garrett,Eldo Garrett,"Garrett, Eldo",E. Garrett,eldo-garrett,1947-01-31 00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-3,185.0,5.0,14,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_dick_garrett,1969.0,1973.0,N,Y,Y,1969.0,2,27,N,1947,22.0
76789,Rowland,Garrett,Rowland Garrett,"Garrett, Rowland",R. Garrett,rowland-garrett,1950-07-16 00:00:00,Florida State,USA,Florida State/USA,6-6,210.0,5.0,24,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_rowland_garrett,1972.0,1976.0,N,Y,Y,1972.0,5,78,N,1950,22.0
76790,Tom,Garrick,Tom Garrick,"Garrick, Tom",T. Garrick,tom-garrick,1966-07-07 00:00:00,Rhode Island,USA,Rhode Island/USA,6-2,185.0,4.0,5,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_tom_garrick,1988.0,1991.0,N,Y,Y,1988.0,2,45,N,1966,22.0
76791,John,Garris,John Garris,"Garris, John",J. Garris,john-garris,1959-06-06 00:00:00,Boston College,USA,Boston College/USA,6-8,205.0,1.0,55,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_john_garris,1983.0,1983.0,N,Y,Y,1983.0,2,27,N,1959,24.0
1727,Pat,Garrity,Pat Garrity,"Garrity, Pat",P. Garrity,pat-garrity,1976-08-23 00:00:00,Notre Dame,USA,Notre Dame/USA,6-9,238.0,11.0,8,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,pat_garrity,1998.0,2007.0,N,Y,Y,1998.0,1,19,N,1976,22.0
76793,Jim,Garvin,Jim Garvin,"Garvin, Jim",J. Garvin,jim-garvin,1950-02-05 00:00:00,Boston University,USA,Boston University/USA,6-7,200.0,1.0,30,Forward,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_jim_garvin,1973.0,1973.0,N,Y,Y,1973.0,17,204,N,1950,23.0
2200,Pau,Gasol,Pau Gasol,"Gasol, Pau",P. Gasol,pau-gasol,1980-07-06 00:00:00,FC Barcelona,Spain,FC Barcelona/Germany,7-0,250.0,19.0,16,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,pau_gasol,2001.0,2018.0,N,Y,Y,2001.0,1,3,N,1980,21.0
